Raw value,Corresponding cumulative value,Corresponding logistic value,Fractional area,Training omission,Test omission
4.60834E-3,36.8331949,0.45075386,0.266666667,0.333333333,0
5.38832E-3,38.293697658,0.489686804,0.256140351,0.393939394,0
5.78107E-3,40.488302228,0.507273882,0.242105263,0.424242424,0
5.78107E-3,51.47234783,0.507273891,0.171929825,0.424242424,0
5.81075E-3,52.053418672,0.508553489,0.171929825,0.454545455,0
5.81075E-3,53.215569079,0.508553521,0.161403509,0.454545455,0
6.38961E-3,53.85452888,0.532250329,0.161403509,0.484848485,0
6.58918E-3,54.513446578,0.5398991,0.157894737,0.484848485,0
6.75731E-3,55.132169158,0.546151499,0.154385965,0.484848485,0
6.95596E-3,55.886366453,0.553323304,0.150877193,0.515151515,0
7.09775E-3,57.987334244,0.558305014,0.140350877,0.515151515,0
7.1901E-3,58.448858534,0.561490298,0.136842105,0.515151515,0
7.24267E-3,58.711601058,0.56328322,0.136842105,0.545454545,0
7.45586E-3,60.905720669,0.570406116,0.126315789,0.545454545,0
7.64851E-3,62.416157397,0.576645678,0.119298246,0.545454545,0
7.75781E-3,63.191938561,0.580105939,0.115789474,0.545454545,0
8.51871E-3,64.819590666,0.602710868,0.10877193,0.545454545,0
8.64834E-3,65.684425266,0.606321463,0.105263158,0.575757576,0
9.22596E-3,69.20152298,0.621643472,0.09122807,0.575757576,0
1.008E-2,72.977313262,0.642231015,0.077192982,0.606060606,0
1.04107E-2,88.13037235,0.649613405,0.024561404,0.757575758,0
1.158E-2,89.288376703,0.673441327,0.021052632,0.757575758,0
2.06403E-2,91.352401423,0.786129553,0.01754386,0.757575758,0
2.1619E-2,93.514287123,0.793815553,0.014035088,0.848484848,0
