"","Locality","Species","P_A","Phylo.Relatedness","Hyp","Iteration"
"32620","51","t5",1,0.133333333333333,"NicheC",2
"32621","51","t6",1,0.133333333333333,"NicheC",2
"32622","51","t7",0,0.133333333333333,"NicheC",2
"32623","51","t8",1,0.4,"NicheC",2
"32624","51","t9",0,0.933333333333333,"NicheC",2
"32625","52","t1",0,0.933333333333333,"NicheC",2
"32626","52","t10",0,0.933333333333333,"NicheC",2
"32627","52","t11",0,0.933333333333333,"NicheC",2
"32628","52","t12",0,0.933333333333333,"NicheC",2
"32629","52","t13",0,0.133333333333333,"NicheC",2
"32630","52","t14",1,0.4,"NicheC",2
"32631","52","t15",1,0.133333333333333,"NicheC",2
"32632","52","t16",1,0.133333333333333,"NicheC",2
"32633","52","t2",0,0.933333333333333,"NicheC",2
"32634","52","t3",0,0.933333333333333,"NicheC",2
"32635","52","t4",0,0.933333333333333,"NicheC",2
"32636","52","t5",1,0.133333333333333,"NicheC",2
"32637","52","t6",1,0.133333333333333,"NicheC",2
"32638","52","t7",0,0.133333333333333,"NicheC",2
"32639","52","t8",1,0.4,"NicheC",2
"32640","52","t9",0,0.933333333333333,"NicheC",2
"32641","53","t1",0,0.933333333333333,"NicheC",2
"32642","53","t10",0,0.933333333333333,"NicheC",2
"32643","53","t11",0,0.933333333333333,"NicheC",2
"32644","53","t12",0,0.933333333333333,"NicheC",2
"32645","53","t13",0,0.133333333333333,"NicheC",2
"32646","53","t14",1,0.4,"NicheC",2
"32647","53","t15",1,0.133333333333333,"NicheC",2
"32648","53","t16",1,0.133333333333333,"NicheC",2
"32649","53","t2",0,0.933333333333333,"NicheC",2
"32650","53","t3",0,0.933333333333333,"NicheC",2
"32651","53","t4",0,0.933333333333333,"NicheC",2
"32652","53","t5",0,0.133333333333333,"NicheC",2
"32653","53","t6",1,0.4,"NicheC",2
"32654","53","t7",1,0.133333333333333,"NicheC",2
"32655","53","t8",1,0.133333333333333,"NicheC",2
"32656","53","t9",0,0.933333333333333,"NicheC",2
"32657","54","t1",0,0.933333333333333,"NicheC",2
"32658","54","t10",0,0.933333333333333,"NicheC",2
"32659","54","t11",0,0.933333333333333,"NicheC",2
"32660","54","t12",0,0.933333333333333,"NicheC",2
"32661","54","t13",1,0.133333333333333,"NicheC",2
"32662","54","t14",1,0.133333333333333,"NicheC",2
"32663","54","t15",1,0.133333333333333,"NicheC",2
"32664","54","t16",1,0.133333333333333,"NicheC",2
"32665","54","t2",0,0.933333333333333,"NicheC",2
"32666","54","t3",0,0.933333333333333,"NicheC",2
"32667","54","t4",0,0.933333333333333,"NicheC",2
"32668","54","t5",0,0.4,"NicheC",2
"32669","54","t6",0,0.4,"NicheC",2
"32670","54","t7",1,0.133333333333333,"NicheC",2
"32671","54","t8",1,0.133333333333333,"NicheC",2
"32672","54","t9",0,0.933333333333333,"NicheC",2
"32673","55","t1",0,0.933333333333333,"NicheC",2
"32674","55","t10",0,0.933333333333333,"NicheC",2
"32675","55","t11",0,0.933333333333333,"NicheC",2
"32676","55","t12",0,0.933333333333333,"NicheC",2
"32677","55","t13",1,0.133333333333333,"NicheC",2
"32678","55","t14",1,0.133333333333333,"NicheC",2
"32679","55","t15",1,0.133333333333333,"NicheC",2
"32680","55","t16",1,0.133333333333333,"NicheC",2
"32681","55","t2",0,0.933333333333333,"NicheC",2
"32682","55","t3",0,0.933333333333333,"NicheC",2
"32683","55","t4",0,0.933333333333333,"NicheC",2
"32684","55","t5",0,0.4,"NicheC",2
"32685","55","t6",0,0.4,"NicheC",2
"32686","55","t7",1,0.133333333333333,"NicheC",2
"32687","55","t8",1,0.133333333333333,"NicheC",2
"32688","55","t9",0,0.933333333333333,"NicheC",2
"32689","56","t1",0,0.4,"NicheC",2
"32690","56","t10",0,2,"NicheC",2
"32691","56","t11",0,2,"NicheC",2
"32692","56","t12",0,2,"NicheC",2
"32693","56","t13",0,2,"NicheC",2
"32694","56","t14",0,2,"NicheC",2
"32695","56","t15",0,2,"NicheC",2
"32696","56","t16",0,2,"NicheC",2
"32697","56","t2",0,0.4,"NicheC",2
"32698","56","t3",1,0.133333333333333,"NicheC",2
"32699","56","t4",1,0.133333333333333,"NicheC",2
"32700","56","t5",0,0.933333333333333,"NicheC",2
"32701","56","t6",0,0.933333333333333,"NicheC",2
"32702","56","t7",0,0.933333333333333,"NicheC",2
"32703","56","t8",0,0.933333333333333,"NicheC",2
"32704","56","t9",0,2,"NicheC",2
"32705","57","t1",0,0.4,"NicheC",2
"32706","57","t10",0,2,"NicheC",2
"32707","57","t11",0,2,"NicheC",2
"32708","57","t12",0,2,"NicheC",2
"32709","57","t13",0,2,"NicheC",2
"32710","57","t14",0,2,"NicheC",2
"32711","57","t15",0,2,"NicheC",2
"32712","57","t16",0,2,"NicheC",2
"32713","57","t2",0,0.4,"NicheC",2
"32714","57","t3",1,0.133333333333333,"NicheC",2
"32715","57","t4",1,0.133333333333333,"NicheC",2
"32716","57","t5",0,0.933333333333333,"NicheC",2
"32717","57","t6",0,0.933333333333333,"NicheC",2
"32718","57","t7",0,0.933333333333333,"NicheC",2
"32719","57","t8",0,0.933333333333333,"NicheC",2
"32720","57","t9",0,2,"NicheC",2
"32721","58","t1",0,0.4,"NicheC",2
"32722","58","t10",0,2,"NicheC",2
"32723","58","t11",0,2,"NicheC",2
"32724","58","t12",0,2,"NicheC",2
"32725","58","t13",0,2,"NicheC",2
"32726","58","t14",0,2,"NicheC",2
"32727","58","t15",0,2,"NicheC",2
"32728","58","t16",0,2,"NicheC",2
"32729","58","t2",0,0.4,"NicheC",2
"32730","58","t3",1,0.133333333333333,"NicheC",2
"32731","58","t4",1,0.133333333333333,"NicheC",2
"32732","58","t5",0,0.933333333333333,"NicheC",2
"32733","58","t6",0,0.933333333333333,"NicheC",2
"32734","58","t7",0,0.933333333333333,"NicheC",2
"32735","58","t8",0,0.933333333333333,"NicheC",2
"32736","58","t9",0,2,"NicheC",2
"32737","6","t1",0,0.4,"NicheC",2
"32738","6","t10",0,2,"NicheC",2
"32739","6","t11",0,2,"NicheC",2
"32740","6","t12",0,2,"NicheC",2
"32741","6","t13",0,2,"NicheC",2
"32742","6","t14",0,2,"NicheC",2
"32743","6","t15",0,2,"NicheC",2
"32744","6","t16",0,2,"NicheC",2
"32745","6","t2",0,0.4,"NicheC",2
"32746","6","t3",1,0.933333333333333,"NicheC",2
"32747","6","t4",0,0.133333333333333,"NicheC",2
"32748","6","t5",1,0.133333333333333,"NicheC",2
"32749","6","t6",1,0.133333333333333,"NicheC",2
"32750","6","t7",0,0.133333333333333,"NicheC",2
"32751","6","t8",1,0.4,"NicheC",2
"32752","6","t9",0,2,"NicheC",2
"32753","61","t1",0,2,"NicheC",2
"32754","61","t10",0,0.933333333333333,"NicheC",2
"32755","61","t11",0,0.933333333333333,"NicheC",2
"32756","61","t12",0,0.933333333333333,"NicheC",2
"32757","61","t13",0,0.133333333333333,"NicheC",2
"32758","61","t14",1,0.4,"NicheC",2
"32759","61","t15",1,0.133333333333333,"NicheC",2
"32760","61","t16",1,0.133333333333333,"NicheC",2
"32761","61","t2",0,2,"NicheC",2
"32762","61","t3",0,2,"NicheC",2
"32763","61","t4",0,2,"NicheC",2
"32764","61","t5",0,2,"NicheC",2
"32765","61","t6",0,2,"NicheC",2
"32766","61","t7",0,2,"NicheC",2
"32767","61","t8",0,2,"NicheC",2
"32768","61","t9",0,0.933333333333333,"NicheC",2
"32769","62","t1",0,0.933333333333333,"NicheC",2
"32770","62","t10",0,0.933333333333333,"NicheC",2
"32771","62","t11",0,0.933333333333333,"NicheC",2
"32772","62","t12",0,0.933333333333333,"NicheC",2
"32773","62","t13",0,0.133333333333333,"NicheC",2
"32774","62","t14",1,0.4,"NicheC",2
"32775","62","t15",1,0.133333333333333,"NicheC",2
"32776","62","t16",1,0.133333333333333,"NicheC",2
"32777","62","t2",0,0.933333333333333,"NicheC",2
"32778","62","t3",0,0.933333333333333,"NicheC",2
"32779","62","t4",0,0.933333333333333,"NicheC",2
"32780","62","t5",0,0.4,"NicheC",2
"32781","62","t6",0,0.4,"NicheC",2
"32782","62","t7",0,0.133333333333333,"NicheC",2
"32783","62","t8",1,2,"NicheC",2
"32784","62","t9",0,0.933333333333333,"NicheC",2
"32785","63","t1",0,0.933333333333333,"NicheC",2
"32786","63","t10",0,0.933333333333333,"NicheC",2
"32787","63","t11",0,0.933333333333333,"NicheC",2
"32788","63","t12",0,0.933333333333333,"NicheC",2
"32789","63","t13",1,0.133333333333333,"NicheC",2
"32790","63","t14",1,0.133333333333333,"NicheC",2
"32791","63","t15",1,0.133333333333333,"NicheC",2
"32792","63","t16",1,0.133333333333333,"NicheC",2
"32793","63","t2",0,0.933333333333333,"NicheC",2
"32794","63","t3",0,0.933333333333333,"NicheC",2
"32795","63","t4",0,0.933333333333333,"NicheC",2
"32796","63","t5",0,0.4,"NicheC",2
"32797","63","t6",0,0.4,"NicheC",2
"32798","63","t7",0,0.133333333333333,"NicheC",2
"32799","63","t8",1,2,"NicheC",2
"32800","63","t9",0,0.933333333333333,"NicheC",2
"32801","64","t1",0,0.933333333333333,"NicheC",2
"32802","64","t10",0,0.933333333333333,"NicheC",2
"32803","64","t11",0,0.933333333333333,"NicheC",2
"32804","64","t12",0,0.933333333333333,"NicheC",2
"32805","64","t13",1,0.133333333333333,"NicheC",2
"32806","64","t14",1,0.133333333333333,"NicheC",2
"32807","64","t15",1,0.133333333333333,"NicheC",2
"32808","64","t16",1,0.133333333333333,"NicheC",2
"32809","64","t2",0,0.933333333333333,"NicheC",2
"32810","64","t3",0,0.933333333333333,"NicheC",2
"32811","64","t4",0,0.933333333333333,"NicheC",2
"32812","64","t5",0,0.4,"NicheC",2
"32813","64","t6",0,0.4,"NicheC",2
"32814","64","t7",0,0.133333333333333,"NicheC",2
"32815","64","t8",1,2,"NicheC",2
"32816","64","t9",0,0.933333333333333,"NicheC",2
"32817","65","t1",0,0.933333333333333,"NicheC",2
"32818","65","t10",0,0.933333333333333,"NicheC",2
"32819","65","t11",0,0.933333333333333,"NicheC",2
"32820","65","t12",0,0.933333333333333,"NicheC",2
"32821","65","t13",1,0.133333333333333,"NicheC",2
"32822","65","t14",1,0.133333333333333,"NicheC",2
"32823","65","t15",1,0.133333333333333,"NicheC",2
"32824","65","t16",1,0.133333333333333,"NicheC",2
"32825","65","t2",0,0.933333333333333,"NicheC",2
"32826","65","t3",0,0.933333333333333,"NicheC",2
"32827","65","t4",0,0.933333333333333,"NicheC",2
"32828","65","t5",0,0.4,"NicheC",2
"32829","65","t6",0,0.4,"NicheC",2
"32830","65","t7",0,0.133333333333333,"NicheC",2
"32831","65","t8",1,2,"NicheC",2
"32832","65","t9",0,0.933333333333333,"NicheC",2
"32833","66","t1",0,0.933333333333333,"NicheC",2
"32834","66","t10",0,0.933333333333333,"NicheC",2
"32835","66","t11",0,0.933333333333333,"NicheC",2
"32836","66","t12",0,0.933333333333333,"NicheC",2
"32837","66","t13",1,0.133333333333333,"NicheC",2
"32838","66","t14",1,0.133333333333333,"NicheC",2
"32839","66","t15",1,0.133333333333333,"NicheC",2
"32840","66","t16",1,0.133333333333333,"NicheC",2
"32841","66","t2",0,0.933333333333333,"NicheC",2
"32842","66","t3",0,0.933333333333333,"NicheC",2
"32843","66","t4",0,0.933333333333333,"NicheC",2
"32844","66","t5",0,0.4,"NicheC",2
"32845","66","t6",0,0.4,"NicheC",2
"32846","66","t7",0,0.133333333333333,"NicheC",2
"32847","66","t8",1,2,"NicheC",2
"32848","66","t9",0,0.933333333333333,"NicheC",2
"32849","69","t1",0,0.4,"NicheC",2
"32850","69","t10",0,0.4,"NicheC",2
"32851","69","t11",0,0.133333333333333,"NicheC",2
"32852","69","t12",1,2,"NicheC",2
"32853","69","t13",0,0.933333333333333,"NicheC",2
"32854","69","t14",0,0.933333333333333,"NicheC",2
"32855","69","t15",0,0.933333333333333,"NicheC",2
"32856","69","t16",0,0.933333333333333,"NicheC",2
"32857","69","t2",0,0.4,"NicheC",2
"32858","69","t3",1,2,"NicheC",2
"32859","69","t4",0,0.133333333333333,"NicheC",2
"32860","69","t5",0,0.933333333333333,"NicheC",2
"32861","69","t6",0,0.933333333333333,"NicheC",2
"32862","69","t7",0,0.933333333333333,"NicheC",2
"32863","69","t8",0,0.933333333333333,"NicheC",2
"32864","69","t9",0,0.4,"NicheC",2
"32865","7","t1",0,0.933333333333333,"NicheC",2
"32866","7","t10",0,2,"NicheC",2
"32867","7","t11",0,2,"NicheC",2
"32868","7","t12",0,2,"NicheC",2
"32869","7","t13",0,2,"NicheC",2
"32870","7","t14",0,2,"NicheC",2
"32871","7","t15",0,2,"NicheC",2
"32872","7","t16",0,2,"NicheC",2
"32873","7","t2",0,0.933333333333333,"NicheC",2
"32874","7","t3",0,0.933333333333333,"NicheC",2
"32875","7","t4",0,0.933333333333333,"NicheC",2
"32876","7","t5",1,0.133333333333333,"NicheC",2
"32877","7","t6",1,0.133333333333333,"NicheC",2
"32878","7","t7",1,0.133333333333333,"NicheC",2
"32879","7","t8",1,0.133333333333333,"NicheC",2
"32880","7","t9",0,2,"NicheC",2
"32881","71","t1",0,2,"NicheC",2
"32882","71","t10",1,0.4,"NicheC",2
"32883","71","t11",0,0.133333333333333,"NicheC",2
"32884","71","t12",1,0.4,"NicheC",2
"32885","71","t13",0,0.133333333333333,"NicheC",2
"32886","71","t14",1,0.933333333333333,"NicheC",2
"32887","71","t15",0,0.4,"NicheC",2
"32888","71","t16",0,0.4,"NicheC",2
"32889","71","t2",0,2,"NicheC",2
"32890","71","t3",0,2,"NicheC",2
"32891","71","t4",0,2,"NicheC",2
"32892","71","t5",0,2,"NicheC",2
"32893","71","t6",0,2,"NicheC",2
"32894","71","t7",0,2,"NicheC",2
"32895","71","t8",0,2,"NicheC",2
"32896","71","t9",0,0.133333333333333,"NicheC",2
"32897","72","t1",0,2,"NicheC",2
"32898","72","t10",1,0.4,"NicheC",2
"32899","72","t11",0,0.133333333333333,"NicheC",2
"32900","72","t12",1,0.4,"NicheC",2
"32901","72","t13",0,0.133333333333333,"NicheC",2
"32902","72","t14",1,0.4,"NicheC",2
"32903","72","t15",1,0.133333333333333,"NicheC",2
"32904","72","t16",1,0.133333333333333,"NicheC",2
"32905","72","t2",0,2,"NicheC",2
"32906","72","t3",0,2,"NicheC",2
"32907","72","t4",0,2,"NicheC",2
"32908","72","t5",0,2,"NicheC",2
"32909","72","t6",0,2,"NicheC",2
"32910","72","t7",0,2,"NicheC",2
"32911","72","t8",0,2,"NicheC",2
"32912","72","t9",0,0.133333333333333,"NicheC",2
"32913","73","t1",0,2,"NicheC",2
"32914","73","t10",1,0.4,"NicheC",2
"32915","73","t11",0,0.133333333333333,"NicheC",2
"32916","73","t12",1,0.4,"NicheC",2
"32917","73","t13",0,0.133333333333333,"NicheC",2
"32918","73","t14",1,0.4,"NicheC",2
"32919","73","t15",1,0.133333333333333,"NicheC",2
"32920","73","t16",1,0.133333333333333,"NicheC",2
"32921","73","t2",0,2,"NicheC",2
"32922","73","t3",0,2,"NicheC",2
"32923","73","t4",0,2,"NicheC",2
"32924","73","t5",0,2,"NicheC",2
"32925","73","t6",0,2,"NicheC",2
"32926","73","t7",0,2,"NicheC",2
"32927","73","t8",0,2,"NicheC",2
"32928","73","t9",0,0.133333333333333,"NicheC",2
"32929","74","t1",0,2,"NicheC",2
"32930","74","t10",1,0.4,"NicheC",2
"32931","74","t11",0,0.133333333333333,"NicheC",2
"32932","74","t12",1,0.4,"NicheC",2
"32933","74","t13",1,0.133333333333333,"NicheC",2
"32934","74","t14",1,0.133333333333333,"NicheC",2
"32935","74","t15",1,0.133333333333333,"NicheC",2
"32936","74","t16",1,0.133333333333333,"NicheC",2
"32937","74","t2",0,2,"NicheC",2
"32938","74","t3",0,2,"NicheC",2
"32939","74","t4",0,2,"NicheC",2
"32940","74","t5",0,2,"NicheC",2
"32941","74","t6",0,2,"NicheC",2
"32942","74","t7",0,2,"NicheC",2
"32943","74","t8",0,2,"NicheC",2
"32944","74","t9",0,0.133333333333333,"NicheC",2
"32945","75","t1",0,0.933333333333333,"NicheC",2
"32946","75","t10",1,0.933333333333333,"NicheC",2
"32947","75","t11",0,0.4,"NicheC",2
"32948","75","t12",0,0.4,"NicheC",2
"32949","75","t13",1,0.133333333333333,"NicheC",2
"32950","75","t14",1,0.133333333333333,"NicheC",2
"32951","75","t15",1,0.133333333333333,"NicheC",2
"32952","75","t16",1,0.133333333333333,"NicheC",2
"32953","75","t2",0,0.933333333333333,"NicheC",2
"32954","75","t3",0,0.933333333333333,"NicheC",2
"32955","75","t4",0,0.933333333333333,"NicheC",2
"32956","75","t5",0,0.4,"NicheC",2
"32957","75","t6",0,0.4,"NicheC",2
"32958","75","t7",0,0.133333333333333,"NicheC",2
"32959","75","t8",1,2,"NicheC",2
"32960","75","t9",0,0.133333333333333,"NicheC",2
"32961","76","t1",0,0.933333333333333,"NicheC",2
"32962","76","t10",1,0.933333333333333,"NicheC",2
"32963","76","t11",0,0.4,"NicheC",2
"32964","76","t12",0,0.4,"NicheC",2
"32965","76","t13",1,0.133333333333333,"NicheC",2
"32966","76","t14",1,0.133333333333333,"NicheC",2
"32967","76","t15",1,0.133333333333333,"NicheC",2
"32968","76","t16",1,0.133333333333333,"NicheC",2
"32969","76","t2",0,0.933333333333333,"NicheC",2
"32970","76","t3",0,0.933333333333333,"NicheC",2
"32971","76","t4",0,0.933333333333333,"NicheC",2
"32972","76","t5",0,0.4,"NicheC",2
"32973","76","t6",0,0.4,"NicheC",2
"32974","76","t7",0,0.133333333333333,"NicheC",2
"32975","76","t8",1,2,"NicheC",2
"32976","76","t9",0,0.133333333333333,"NicheC",2
"32977","77","t1",0,2,"NicheC",2
"32978","77","t10",0,0.933333333333333,"NicheC",2
"32979","77","t11",0,0.933333333333333,"NicheC",2
"32980","77","t12",0,0.933333333333333,"NicheC",2
"32981","77","t13",1,0.133333333333333,"NicheC",2
"32982","77","t14",1,0.133333333333333,"NicheC",2
"32983","77","t15",1,0.133333333333333,"NicheC",2
"32984","77","t16",1,0.133333333333333,"NicheC",2
"32985","77","t2",0,2,"NicheC",2
"32986","77","t3",0,2,"NicheC",2
"32987","77","t4",0,2,"NicheC",2
"32988","77","t5",0,2,"NicheC",2
"32989","77","t6",0,2,"NicheC",2
"32990","77","t7",0,2,"NicheC",2
"32991","77","t8",0,2,"NicheC",2
"32992","77","t9",0,0.933333333333333,"NicheC",2
"32993","8","t1",0,0.933333333333333,"NicheC",2
"32994","8","t10",0,2,"NicheC",2
"32995","8","t11",0,2,"NicheC",2
"32996","8","t12",0,2,"NicheC",2
"32997","8","t13",0,2,"NicheC",2
"32998","8","t14",0,2,"NicheC",2
"32999","8","t15",0,2,"NicheC",2
"33000","8","t16",0,2,"NicheC",2
"33001","8","t2",0,0.933333333333333,"NicheC",2
"33002","8","t3",0,0.933333333333333,"NicheC",2
"33003","8","t4",0,0.933333333333333,"NicheC",2
"33004","8","t5",1,0.133333333333333,"NicheC",2
"33005","8","t6",1,0.133333333333333,"NicheC",2
"33006","8","t7",1,0.133333333333333,"NicheC",2
"33007","8","t8",1,0.133333333333333,"NicheC",2
"33008","8","t9",0,2,"NicheC",2
"33009","81","t1",0,2,"NicheC",2
"33010","81","t10",1,0.4,"NicheC",2
"33011","81","t11",0,0.133333333333333,"NicheC",2
"33012","81","t12",1,0.4,"NicheC",2
"33013","81","t13",0,0.933333333333333,"NicheC",2
"33014","81","t14",0,0.933333333333333,"NicheC",2
"33015","81","t15",0,0.933333333333333,"NicheC",2
"33016","81","t16",0,0.933333333333333,"NicheC",2
"33017","81","t2",0,2,"NicheC",2
"33018","81","t3",0,2,"NicheC",2
"33019","81","t4",0,2,"NicheC",2
"33020","81","t5",0,2,"NicheC",2
"33021","81","t6",0,2,"NicheC",2
"33022","81","t7",0,2,"NicheC",2
"33023","81","t8",0,2,"NicheC",2
"33024","81","t9",0,0.133333333333333,"NicheC",2
"33025","82","t1",0,2,"NicheC",2
"33026","82","t10",1,0.4,"NicheC",2
"33027","82","t11",0,0.133333333333333,"NicheC",2
"33028","82","t12",1,0.4,"NicheC",2
"33029","82","t13",0,0.133333333333333,"NicheC",2
"33030","82","t14",1,0.4,"NicheC",2
"33031","82","t15",1,0.133333333333333,"NicheC",2
"33032","82","t16",1,0.133333333333333,"NicheC",2
"33033","82","t2",0,2,"NicheC",2
"33034","82","t3",0,2,"NicheC",2
"33035","82","t4",0,2,"NicheC",2
"33036","82","t5",0,2,"NicheC",2
"33037","82","t6",0,2,"NicheC",2
"33038","82","t7",0,2,"NicheC",2
"33039","82","t8",0,2,"NicheC",2
"33040","82","t9",0,0.133333333333333,"NicheC",2
"33041","83","t1",0,2,"NicheC",2
"33042","83","t10",1,0.4,"NicheC",2
"33043","83","t11",0,0.133333333333333,"NicheC",2
"33044","83","t12",1,0.4,"NicheC",2
"33045","83","t13",0,0.133333333333333,"NicheC",2
"33046","83","t14",1,0.4,"NicheC",2
"33047","83","t15",1,0.133333333333333,"NicheC",2
"33048","83","t16",1,0.133333333333333,"NicheC",2
"33049","83","t2",0,2,"NicheC",2
"33050","83","t3",0,2,"NicheC",2
"33051","83","t4",0,2,"NicheC",2
"33052","83","t5",0,2,"NicheC",2
"33053","83","t6",0,2,"NicheC",2
"33054","83","t7",0,2,"NicheC",2
"33055","83","t8",0,2,"NicheC",2
"33056","83","t9",0,0.133333333333333,"NicheC",2
"33057","84","t1",0,2,"NicheC",2
"33058","84","t10",1,0.4,"NicheC",2
"33059","84","t11",1,0.133333333333333,"NicheC",2
"33060","84","t12",1,0.133333333333333,"NicheC",2
"33061","84","t13",1,0.133333333333333,"NicheC",2
"33062","84","t14",1,0.133333333333333,"NicheC",2
"33063","84","t15",1,0.133333333333333,"NicheC",2
"33064","84","t16",1,0.133333333333333,"NicheC",2
"33065","84","t2",0,2,"NicheC",2
"33066","84","t3",0,2,"NicheC",2
"33067","84","t4",0,2,"NicheC",2
"33068","84","t5",0,2,"NicheC",2
"33069","84","t6",0,2,"NicheC",2
"33070","84","t7",0,2,"NicheC",2
"33071","84","t8",0,2,"NicheC",2
"33072","84","t9",0,0.133333333333333,"NicheC",2
"33073","85","t1",0,2,"NicheC",2
"33074","85","t10",1,0.4,"NicheC",2
"33075","85","t11",1,0.133333333333333,"NicheC",2
"33076","85","t12",1,0.133333333333333,"NicheC",2
"33077","85","t13",1,0.133333333333333,"NicheC",2
"33078","85","t14",1,0.133333333333333,"NicheC",2
"33079","85","t15",1,0.133333333333333,"NicheC",2
"33080","85","t16",1,0.133333333333333,"NicheC",2
"33081","85","t2",0,2,"NicheC",2
"33082","85","t3",0,2,"NicheC",2
"33083","85","t4",0,2,"NicheC",2
"33084","85","t5",0,2,"NicheC",2
"33085","85","t6",0,2,"NicheC",2
"33086","85","t7",0,2,"NicheC",2
"33087","85","t8",0,2,"NicheC",2
"33088","85","t9",0,0.133333333333333,"NicheC",2
"33089","86","t1",0,2,"NicheC",2
"33090","86","t10",1,0.4,"NicheC",2
"33091","86","t11",1,0.133333333333333,"NicheC",2
"33092","86","t12",1,0.133333333333333,"NicheC",2
"33093","86","t13",1,0.133333333333333,"NicheC",2
"33094","86","t14",1,0.133333333333333,"NicheC",2
"33095","86","t15",1,0.133333333333333,"NicheC",2
"33096","86","t16",1,0.133333333333333,"NicheC",2
"33097","86","t2",0,2,"NicheC",2
"33098","86","t3",0,2,"NicheC",2
"33099","86","t4",0,2,"NicheC",2
"33100","86","t5",0,2,"NicheC",2
"33101","86","t6",0,2,"NicheC",2
"33102","86","t7",0,2,"NicheC",2
"33103","86","t8",0,2,"NicheC",2
"33104","86","t9",0,0.133333333333333,"NicheC",2
"33105","87","t1",0,2,"NicheC",2
"33106","87","t10",1,0.4,"NicheC",2
"33107","87","t11",1,0.4,"NicheC",2
"33108","87","t12",0,0.133333333333333,"NicheC",2
"33109","87","t13",1,0.133333333333333,"NicheC",2
"33110","87","t14",1,0.133333333333333,"NicheC",2
"33111","87","t15",1,0.133333333333333,"NicheC",2
"33112","87","t16",1,0.133333333333333,"NicheC",2
"33113","87","t2",0,2,"NicheC",2
"33114","87","t3",0,2,"NicheC",2
"33115","87","t4",0,2,"NicheC",2
"33116","87","t5",0,2,"NicheC",2
"33117","87","t6",0,2,"NicheC",2
"33118","87","t7",0,2,"NicheC",2
"33119","87","t8",0,2,"NicheC",2
"33120","87","t9",0,0.133333333333333,"NicheC",2
"33121","88","t1",0,2,"NicheC",2
"33122","88","t10",1,0.933333333333333,"NicheC",2
"33123","88","t11",0,0.4,"NicheC",2
"33124","88","t12",0,0.4,"NicheC",2
"33125","88","t13",1,0.133333333333333,"NicheC",2
"33126","88","t14",1,0.133333333333333,"NicheC",2
"33127","88","t15",1,0.133333333333333,"NicheC",2
"33128","88","t16",1,0.133333333333333,"NicheC",2
"33129","88","t2",0,2,"NicheC",2
"33130","88","t3",0,2,"NicheC",2
"33131","88","t4",0,2,"NicheC",2
"33132","88","t5",0,2,"NicheC",2
"33133","88","t6",0,2,"NicheC",2
"33134","88","t7",0,2,"NicheC",2
"33135","88","t8",0,2,"NicheC",2
"33136","88","t9",0,0.133333333333333,"NicheC",2
"33137","9","t1",0,0.933333333333333,"NicheC",2
"33138","9","t10",0,2,"NicheC",2
"33139","9","t11",0,2,"NicheC",2
"33140","9","t12",0,2,"NicheC",2
"33141","9","t13",0,2,"NicheC",2
"33142","9","t14",0,2,"NicheC",2
"33143","9","t15",0,2,"NicheC",2
"33144","9","t16",0,2,"NicheC",2
"33145","9","t2",0,0.933333333333333,"NicheC",2
"33146","9","t3",0,0.933333333333333,"NicheC",2
"33147","9","t4",0,0.933333333333333,"NicheC",2
"33148","9","t5",1,0.133333333333333,"NicheC",2
"33149","9","t6",1,0.133333333333333,"NicheC",2
"33150","9","t7",1,0.133333333333333,"NicheC",2
"33151","9","t8",1,0.133333333333333,"NicheC",2
"33152","9","t9",0,2,"NicheC",2
"33153","91","t1",0,2,"NicheC",2
"33154","91","t10",1,0.133333333333333,"NicheC",2
"33155","91","t11",0,0.133333333333333,"NicheC",2
"33156","91","t12",1,0.4,"NicheC",2
"33157","91","t13",0,0.933333333333333,"NicheC",2
"33158","91","t14",0,0.933333333333333,"NicheC",2
"33159","91","t15",0,0.933333333333333,"NicheC",2
"33160","91","t16",0,0.933333333333333,"NicheC",2
"33161","91","t2",0,2,"NicheC",2
"33162","91","t3",0,2,"NicheC",2
"33163","91","t4",0,2,"NicheC",2
"33164","91","t5",0,2,"NicheC",2
"33165","91","t6",0,2,"NicheC",2
"33166","91","t7",0,2,"NicheC",2
"33167","91","t8",0,2,"NicheC",2
"33168","91","t9",1,0.133333333333333,"NicheC",2
"33169","92","t1",0,2,"NicheC",2
"33170","92","t10",1,0.133333333333333,"NicheC",2
"33171","92","t11",0,0.133333333333333,"NicheC",2
"33172","92","t12",1,0.4,"NicheC",2
"33173","92","t13",0,0.933333333333333,"NicheC",2
"33174","92","t14",0,0.933333333333333,"NicheC",2
"33175","92","t15",0,0.933333333333333,"NicheC",2
"33176","92","t16",0,0.933333333333333,"NicheC",2
"33177","92","t2",0,2,"NicheC",2
"33178","92","t3",0,2,"NicheC",2
"33179","92","t4",0,2,"NicheC",2
"33180","92","t5",0,2,"NicheC",2
"33181","92","t6",0,2,"NicheC",2
"33182","92","t7",0,2,"NicheC",2
"33183","92","t8",0,2,"NicheC",2
"33184","92","t9",1,0.133333333333333,"NicheC",2
"33185","93","t1",0,2,"NicheC",2
"33186","93","t10",1,0.133333333333333,"NicheC",2
"33187","93","t11",1,0.133333333333333,"NicheC",2
"33188","93","t12",1,0.133333333333333,"NicheC",2
"33189","93","t13",0,0.133333333333333,"NicheC",2
"33190","93","t14",1,0.4,"NicheC",2
